id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,platform_count,domain_count,tactic_count,name_length,description_length,type_code
malware--f5ff006c-702f-4ded-8e60-ca6c540d91bc,FluBot,malware,S1067,mobile,Android,mobile-attack,,0,17,17,0.0586206896551724,0.0,0.0586206896551724,0.0,0.0,1,1,1,0,6,0,4
malware--f666e17c-b290-43b3-8947-b96bd5148fbb,ViperRAT,malware,S0506,mobile,Android,mobile-attack,,0,13,13,0.0448275862068965,0.0,0.0448275862068965,0.0,0.0,0,1,1,0,8,0,4
malware--f6ac21b6-2592-400c-8472-10d0e2f1bfaf,Adups,malware,S0309,mobile,,mobile-attack,,0,5,5,0.0172413793103448,0.0,0.0172413793103448,0.0,0.0,0,0,1,0,5,0,4
malware--f79c01eb-2954-40d8-a819-00b342f47ce7,SimBad,malware,S0419,mobile,Android,mobile-attack,,0,4,4,0.0137931034482758,0.0,0.0137931034482758,0.0,0.0,2,1,1,0,6,0,4
malware--f7e7b736-2cff-4c2a-9232-352cd383463a,Android/AdDisplay.Ashas,malware,S0525,mobile,Android,mobile-attack,,0,9,9,0.0310344827586206,0.0,0.0310344827586206,0.0,0.0,0,1,1,0,23,0,4
malware--f97e2718-af50-41df-811f-215ebab45691,Phenakite,malware,S1126,mobile,iOS,mobile-attack,,1,10,11,0.0379310344827586,0.0034482758620689,0.0344827586206896,0.000156246271328,0.0034482758620689,0,1,1,0,9,0,4
malware--fd6d56b2-d84e-4d2a-b37d-d4678d3e08a6,TianySpy,malware,S1056,mobile,Android | iOS,mobile-attack,,0,9,9,0.0310344827586206,0.0,0.0310344827586206,0.0,0.0,0,2,1,0,8,0,4
malware--feae299d-e34f-4fc9-8545-486d0905bd41,Sunbird,malware,S1082,mobile,Android,mobile-attack,,1,17,18,0.0620689655172413,0.0034482758620689,0.0586206896551724,0.0,0.0034482758620689,0,1,1,0,7,0,4
malware--ff742eeb-1f90-4f5a-8b92-9d40fffd99ca,DressCode,malware,S0300,mobile,,mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,6,0,1,0,9,0,4
malware--ff8e0c38-be47-410f-a2d3-a3d24a87c617,Gustuff,malware,S0406,mobile,Android,mobile-attack,,0,15,15,0.0517241379310344,0.0,0.0517241379310344,0.0,0.0,1,1,1,0,7,0,4
tool--1622fd3d-fcfc-4d02-ac49-f2d786f79b81,FlexiSpy,tool,S0408,mobile,Android,mobile-attack,,0,18,18,0.0620689655172413,0.0,0.0620689655172413,0.0,0.0,0,1,1,0,8,0,5
tool--da21929e-40c0-443d-bdf4-6b60d15448b4,Xbot,tool,S0298,mobile,,mobile-attack,,0,4,4,0.0137931034482758,0.0,0.0137931034482758,0.0,0.0,1,0,1,0,4,0,5
x-mitre-tactic--0a93fd8e-4a83-4c15-8203-db290e5f2ac6,Initial Access,x-mitre-tactic,TA0027,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,8,0,1,0,14,0,6
x-mitre-tactic--10fa8d8d-1b04-4176-917e-738724239981,Exfiltration,x-mitre-tactic,TA0036,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,9,0,1,0,12,0,6
x-mitre-tactic--363bbeff-bb2a-4734-ac74-d6d37202fe54,Persistence,x-mitre-tactic,TA0028,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,10,0,1,0,11,0,6
x-mitre-tactic--3e962de5-3280-43b7-bc10-334fbc1d6fa8,Privilege Escalation,x-mitre-tactic,TA0029,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,11,0,1,0,20,0,6
x-mitre-tactic--3f660805-fa2e-42e8-8851-57f9e9b653e3,Command and Control,x-mitre-tactic,TA0037,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,12,0,1,0,19,0,6
x-mitre-tactic--4a800987-a3a8-4d56-a1bd-0d7171431756,Execution,x-mitre-tactic,TA0041,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,13,0,1,0,9,0,6
x-mitre-tactic--6ebce653-294a-444a-bffb-14c04c8d137e,Impact,x-mitre-tactic,TA0034,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,14,0,1,0,6,0,6
x-mitre-tactic--6fcb36b8-3776-483b-8699-42215714fb10,Credential Access,x-mitre-tactic,TA0031,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,15,0,1,0,17,0,6
x-mitre-tactic--7a0d25d3-f0c0-40bf-bf90-c743871b19ba,Collection,x-mitre-tactic,TA0035,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,16,0,1,0,10,0,6
x-mitre-tactic--7be441c2-0095-4b1e-8125-fa8ffda29b0f,Lateral Movement,x-mitre-tactic,TA0033,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,17,0,1,0,16,0,6
x-mitre-tactic--987cda6d-eb77-406b-bf68-bcb5f3d2e1df,Defense Evasion,x-mitre-tactic,TA0030,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,18,0,1,0,15,0,6
x-mitre-tactic--d418cdeb-1b9f-4a6b-a15d-2f89f549f8c1,Discovery,x-mitre-tactic,TA0032,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,19,0,1,0,9,0,6
attack-pattern--00290ac5-551e-44aa-bbd8-c4b913488a6d,Scheduled Task/Job,attack-pattern,T1603,mobile,Android | iOS,mobile-attack,execution | persistence,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0172413793103448,1,2,1,2,18,0,0
attack-pattern--08e22979-d320-48ed-8711-e7bf94aabb13,Adversary-in-the-Middle,attack-pattern,T1638,mobile,Android | iOS,mobile-attack,collection,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0172413793103448,5,2,1,1,23,0,0
attack-pattern--08ea902d-ecb5-47ed-a453-2798057bb2d3,Abuse Elevation Control Mechanism,attack-pattern,T1626,mobile,Android,mobile-attack,privilege-escalation,2,0,2,0.0068965517241379,0.0068965517241379,0.0,0.0,0.0233103448275862,1,1,1,1,33,0,0
attack-pattern--0b761f2b-197a-40f2-b100-8152cb957c0c,Remote Access Software,attack-pattern,T1663,mobile,Android | iOS,mobile-attack,command-and-control,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0137931034482758,1,2,1,1,22,0,0
attack-pattern--0cdd66ad-26ac-4338-a764-4972a1e17ee3,Uninstall Malicious Application,attack-pattern,T1630.001,mobile,Android,mobile-attack,defense-evasion,9,1,10,0.0344827586206896,0.0310344827586206,0.0034482758620689,6.94427872568906e-05,0.0310344827586206,1,1,1,1,31,0,0
attack-pattern--0d4e3bbb-7af5-4c88-a215-0c0906bc1e8d,Indicator Removal on Host,attack-pattern,T1630,mobile,iOS | Android,mobile-attack,defense-evasion,9,0,9,0.0310344827586206,0.0310344827586206,0.0,0.0,0.068415792103948,1,2,1,1,25,0,0
attack-pattern--0d95940f-9583-4e0f-824c-a42c1be47fad,Supply Chain Compromise,attack-pattern,T1474,mobile,Android | iOS,mobile-attack,initial-access,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0264890282131661,2,2,1,1,23,0,0
attack-pattern--0f4fb01b-d57a-4375-b7a2-342c9d3248f7,Impersonate SS7 Nodes,attack-pattern,T1430.002,mobile,Android | iOS,mobile-attack,collection | discovery,2,1,3,0.0103448275862068,0.0068965517241379,0.0034482758620689,3.47213936284453e-05,0.0068965517241379,0,2,1,2,21,0,0
attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,Match Legitimate Name or Location,attack-pattern,T1655.001,mobile,Android | iOS,mobile-attack,defense-evasion,45,1,46,0.1586206896551724,0.1551724137931034,0.0034482758620689,0.0006944278725689,0.1562134027325959,0,2,1,1,33,0,0
attack-pattern--11c2c2b7-1fd4-408f-bc2e-fe772ef9df5e,Protected User Data,attack-pattern,T1636,mobile,Android | iOS,mobile-attack,collection,7,0,7,0.0241379310344827,0.0241379310344827,0.0,0.0,0.1620689655172413,1,2,1,1,19,0,0
attack-pattern--16d73b64-5681-4ea0-9af4-4ad86f7c96e8,Asymmetric Cryptography,attack-pattern,T1521.002,mobile,Android | iOS,mobile-attack,command-and-control,8,1,9,0.0310344827586206,0.0275862068965517,0.0034482758620689,0.0001041641808853,0.0279310344827586,4,2,1,1,23,0,0
attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,Software Discovery,attack-pattern,T1418,mobile,Android | iOS,mobile-attack,discovery,52,0,52,0.1793103448275862,0.1793103448275862,0.0,0.0,0.1825557809330628,0,2,1,1,18,0,0
attack-pattern--1b51f5bc-b97a-498a-8dbd-bc6b1901bf19,Process Discovery,attack-pattern,T1424,mobile,Android | iOS,mobile-attack,discovery,15,0,15,0.0517241379310344,0.0517241379310344,0.0,0.0,0.0524500907441016,2,2,1,1,17,0,0
attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,Call Log,attack-pattern,T1636.002,mobile,Android | iOS,mobile-attack,collection,40,1,41,0.1413793103448276,0.1379310344827586,0.0034482758620689,0.0002068816370361,0.1403183023872679,0,2,1,1,8,0,0
attack-pattern--1d44f529-6fe6-489f-8a01-6261ac43f05e,Security Software Discovery,attack-pattern,T1418.001,mobile,Android | iOS,mobile-attack,discovery,5,1,6,0.0206896551724137,0.0172413793103448,0.0034482758620689,3.47213936284453e-05,0.0172413793103448,1,2,1,1,27,0,0
attack-pattern--1ff89c1b-7615-4fe8-b9cb-63aaf52e6dee,Ptrace System Calls,attack-pattern,T1631.001,mobile,Android | iOS,mobile-attack,defense-evasion | privilege-escalation,3,1,4,0.0137931034482758,0.0103448275862068,0.0034482758620689,0.0,0.0103448275862068,2,2,1,2,19,0,0
attack-pattern--20b0931a-8952-42ca-975f-775bad295f1a,Impair Defenses,attack-pattern,T1629,mobile,Android,mobile-attack,defense-evasion,10,0,10,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0625243981782693,1,1,1,1,15,0,0
attack-pattern--2204c371-6100-4ae0-82f3-25c07c29772a,Abuse Accessibility Features,attack-pattern,T1453,mobile,Android,mobile-attack,collection | credential-access,6,0,6,0.0206896551724137,0.0206896551724137,0.0,0.0,0.0206896551724137,1,1,1,2,28,0,0
attack-pattern--22379609-a99f-4a01-bd7e-70f3e105859d,Exploitation of Remote Services,attack-pattern,T1428,mobile,Android | iOS,mobile-attack,lateral-movement,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0103448275862068,6,2,1,1,31,0,0
attack-pattern--2282a98b-5049-4f61-9381-55baca7c1add,Web Protocols,attack-pattern,T1437.001,mobile,Android | iOS,mobile-attack,command-and-control,48,1,49,0.1689655172413793,0.1655172413793103,0.0034482758620689,0.0005555422980551,0.1665024630541872,0,2,1,1,13,0,0
attack-pattern--233fe2c0-cb41-4765-b454-e0087597fbce,Steal Application Access Token,attack-pattern,T1635,mobile,Android | iOS,mobile-attack,credential-access,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0137931034482758,1,2,1,1,30,0,0
attack-pattern--24a77e53-0751-46fc-b207-99378fb35c08,User Evasion,attack-pattern,T1628.002,mobile,Android,mobile-attack,defense-evasion,6,1,7,0.0241379310344827,0.0206896551724137,0.0034482758620689,6.365588831881637e-05,0.0220689655172413,4,1,1,1,12,0,0
attack-pattern--27d18e87-8f32-4be1-b456-39b90454360f,Virtualization/Sandbox Evasion,attack-pattern,T1633,mobile,Android | iOS,mobile-attack,defense-evasion,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0355665024630541,1,2,1,1,30,0,0
attack-pattern--28fdd23d-aee3-4afe-bc3f-5f1f52929258,Application Versioning,attack-pattern,T1661,mobile,Android | iOS,mobile-attack,initial-access | defense-evasion,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0103448275862068,1,2,1,2,22,0,0
attack-pattern--29f1f56c-7b7a-4c14-9e39-59577ea2743c,Command and Scripting Interpreter,attack-pattern,T1623,mobile,Android | iOS,mobile-attack,execution,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.028735632183908,2,2,1,1,33,0,0
attack-pattern--2aa78dfd-cb6f-4c70-9408-137cfd96be49,Disable or Modify Tools,attack-pattern,T1629.003,mobile,Android,mobile-attack,defense-evasion,17,1,18,0.0620689655172413,0.0586206896551724,0.0034482758620689,0.0002256890585848,0.0588021778584392,1,1,1,1,23,0,0
attack-pattern--2bb20118-e6c0-41dc-a07c-283ea4dd0fb8,Ingress Tool Transfer,attack-pattern,T1544,mobile,Android | iOS,mobile-attack,command-and-control,16,0,16,0.0551724137931034,0.0551724137931034,0.0,0.0,0.0565830721003134,1,2,1,1,21,0,0
attack-pattern--2ccc3d39-9598-4d32-9657-42e1c7095d26,Dynamic Resolution,attack-pattern,T1637,mobile,Android | iOS,mobile-attack,command-and-control,1,0,1,0.0034482758620689,0.0034482758620689,0.0,0.0,0.0095785440613026,1,2,1,1,18,0,0
attack-pattern--2de38279-043e-47e8-aaad-1b07af6d0790,Network Service Scanning,attack-pattern,T1423,mobile,Android | iOS,mobile-attack,discovery,1,0,1,0.0034482758620689,0.0034482758620689,0.0,0.0,0.0045977011494252,2,2,1,1,24,0,0
attack-pattern--32063d7f-0a39-440d-a4a3-2694488f96cc,Exfiltration Over C2 Channel,attack-pattern,T1646,mobile,Android | iOS,mobile-attack,exfiltration,27,0,27,0.093103448275862,0.093103448275862,0.0,0.0,0.0954333643988816,0,2,1,1,28,0,0
attack-pattern--337e1136-a6d3-4465-a5c5-fdc658117747,Accounts,attack-pattern,T1636.005,mobile,Android | iOS,mobile-attack,collection,4,1,5,0.0172413793103448,0.0137931034482758,0.0034482758620689,8.680348407111324e-06,0.014367816091954,1,2,1,1,8,0,0
attack-pattern--351c0927-2fc1-4a2c-ad84-cbbee7eb8172,Exploitation for Privilege Escalation,attack-pattern,T1404,mobile,Android | iOS,mobile-attack,privilege-escalation,22,0,22,0.0758620689655172,0.0758620689655172,0.0,0.0,0.0769704433497537,2,2,1,1,37,0,0
attack-pattern--351ddf79-2d3a-41b4-9bef-82ea5d3ccd69,Call Control,attack-pattern,T1616,mobile,Android,mobile-attack,collection | impact | command-and-control,15,0,15,0.0517241379310344,0.0517241379310344,0.0,0.0,0.0519269776876267,1,1,1,3,12,0,0
attack-pattern--37047267-3e56-453c-833e-d92b68118120,Exfiltration Over Unencrypted Non-C2 Protocol,attack-pattern,T1639.001,mobile,Android | iOS,mobile-attack,exfiltration,2,1,3,0.0103448275862068,0.0068965517241379,0.0034482758620689,0.0,0.0068965517241379,0,2,1,1,45,0,0
attack-pattern--3775a580-a1d1-46c4-8147-c614a715f2e9,Broadcast Receivers,attack-pattern,T1624.001,mobile,Android,mobile-attack,persistence,22,1,23,0.0793103448275862,0.0758620689655172,0.0034482758620689,0.0002430497553991,0.076392572944297,0,1,1,1,19,0,0
attack-pattern--39dd7871-f59b-495f-a9a5-3cb8cc50c9b2,Access Notifications,attack-pattern,T1517,mobile,Android,mobile-attack,collection | credential-access,17,0,17,0.0586206896551724,0.0586206896551724,0.0,0.0,0.0592775041050903,1,1,1,2,20,0,0
attack-pattern--3e091a89-a493-4a6c-8e88-d57be19bb98d,Exfiltration Over Alternative Protocol,attack-pattern,T1639,mobile,Android | iOS,mobile-attack,exfiltration,2,0,2,0.0068965517241379,0.0068965517241379,0.0,0.0,0.0091954022988505,0,2,1,1,38,0,0
attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,Internet Connection Discovery,attack-pattern,T1422.001,mobile,Android | iOS,mobile-attack,discovery,20,1,21,0.0724137931034482,0.0689655172413793,0.0034482758620689,3.47213936284453e-05,0.0691222570532915,0,2,1,1,29,0,0
attack-pattern--46d818a5-67fa-4585-a7fc-ecf15376c8d5,Boot or Logon Initialization Scripts,attack-pattern,T1398,mobile,Android | iOS,mobile-attack,persistence,8,0,8,0.0275862068965517,0.0275862068965517,0.0,0.0,0.0279310344827586,2,2,1,1,36,0,0
attack-pattern--498e7b81-238d-404c-aa5e-332904d63286,Execution Guardrails,attack-pattern,T1627,mobile,Android | iOS,mobile-attack,defense-evasion,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0183908045977011,1,2,1,1,20,0,0
attack-pattern--4c58b7c6-a839-4789-bda9-9de33e4d4512,GUI Input Capture,attack-pattern,T1417.002,mobile,Android | iOS,mobile-attack,credential-access | collection,30,1,31,0.1068965517241379,0.1034482758620689,0.0034482758620689,0.0002951318458417,0.1035560344827586,1,2,1,2,17,0,0
attack-pattern--4f14e30b-8b57-4a7b-9093-2c0778ea99cf,Compromise Client Software Binary,attack-pattern,T1645,mobile,Android | iOS,mobile-attack,persistence,12,0,12,0.0413793103448275,0.0413793103448275,0.0,0.0,0.0413793103448275,2,2,1,1,33,0,0
attack-pattern--51636761-2e35-44bf-9e56-e337adf97174,Software Packing,attack-pattern,T1406.002,mobile,iOS | Android,mobile-attack,defense-evasion,5,1,6,0.0206896551724137,0.0172413793103448,0.0034482758620689,0.0,0.0172413793103448,1,2,1,1,16,0,0
attack-pattern--52eff1c7-dd30-4121-b762-24ae6fa61bbb,Native API,attack-pattern,T1575,mobile,Android,mobile-attack,defense-evasion | execution,10,0,10,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0354679802955665,2,1,1,2,10,0,0
attack-pattern--5abfc5e6-3c56-49e7-ad72-502d01acf28b,Exploitation for Client Execution,attack-pattern,T1658,mobile,Android | iOS,mobile-attack,execution,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0177339901477832,2,2,1,1,33,0,0
attack-pattern--5ca3c7ec-55b2-4587-9376-cf6c96f8047a,Proxy Through Victim,attack-pattern,T1604,mobile,Android,mobile-attack,defense-evasion,2,0,2,0.0068965517241379,0.0068965517241379,0.0,0.0,0.0068965517241379,1,1,1,1,20,0,0
attack-pattern--648f8051-1a35-46d3-b1d8-3a3f5cf2cc8e,Foreground Persistence,attack-pattern,T1541,mobile,Android,mobile-attack,defense-evasion | persistence,6,0,6,0.0206896551724137,0.0206896551724137,0.0,0.0,0.0206896551724137,1,1,1,2,22,0,0
attack-pattern--667e5707-3843-4da8-bd34-88b922526f0d,Replication Through Removable Media,attack-pattern,T1458,mobile,Android | iOS,mobile-attack,initial-access | lateral-movement,7,0,7,0.0241379310344827,0.0241379310344827,0.0,0.0,0.0241379310344827,1,2,1,2,35,0,0
attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,Audio Capture,attack-pattern,T1429,mobile,Android | iOS,mobile-attack,collection,54,0,54,0.1862068965517241,0.1862068965517241,0.0,0.0,0.1886916835699797,0,2,1,1,13,0,0
attack-pattern--670a4d75-103b-4b14-8a9e-4652fa795edd,Hijack Execution Flow,attack-pattern,T1625,mobile,Android,mobile-attack,persistence,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0168965517241379,2,1,1,1,21,0,0
attack-pattern--693cdbff-ea73-49c6-ac3f-91e7285c31d1,Unix Shell,attack-pattern,T1623.001,mobile,Android | iOS,mobile-attack,execution,9,1,10,0.0344827586206896,0.0310344827586206,0.0034482758620689,6.94427872568906e-05,0.0320954907161803,2,2,1,1,10,0,0
attack-pattern--6a3f6490-9c44-40de-b059-e5940f246673,Application Layer Protocol,attack-pattern,T1437,mobile,Android | iOS,mobile-attack,command-and-control,6,0,6,0.0206896551724137,0.0206896551724137,0.0,0.0,0.1017543859649122,2,2,1,1,26,0,0
attack-pattern--6c49d50f-494d-4150-b774-a655022d20a6,Download New Code at Runtime,attack-pattern,T1407,mobile,Android | iOS,mobile-attack,defense-evasion,40,0,40,0.1379310344827586,0.1379310344827586,0.0,0.0,0.1382445141065831,2,2,1,1,28,0,0
attack-pattern--6ecbc2eb-e85a-440a-ab68-4d98f8d56fbe,Exploitation for Initial Access,attack-pattern,T1664,mobile,Android | iOS,mobile-attack,initial-access,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0137931034482758,2,2,1,1,31,0,0
attack-pattern--6ffad4be-bfe0-424f-abde-4d9a84a800ad,System Checks,attack-pattern,T1633.001,mobile,Android | iOS,mobile-attack,defense-evasion,16,1,17,0.0586206896551724,0.0551724137931034,0.0034482758620689,0.0001736069681422,0.0551724137931034,1,2,1,1,13,0,0
attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,Stored Application Data,attack-pattern,T1409,mobile,Android | iOS,mobile-attack,collection,32,0,32,0.1103448275862069,0.1103448275862069,0.0,0.0,0.1131661442006269,3,2,1,1,23,0,0
attack-pattern--73c26732-6422-4081-8b63-6d0ae93d449e,Screen Capture,attack-pattern,T1513,mobile,Android,mobile-attack,collection,29,0,29,0.1,0.1,0.0,0.0,0.1014911463187325,1,1,1,1,14,0,0
attack-pattern--74e6003f-c7f4-4047-983b-708cc19b96b6,Transmitted Data Manipulation,attack-pattern,T1641.001,mobile,Android,mobile-attack,impact,3,1,4,0.0137931034482758,0.0103448275862068,0.0034482758620689,0.0,0.0103448275862068,1,1,1,1,29,0,0
attack-pattern--7827ced0-95e7-4d05-bdcf-0d8f2d37a3d3,Compromise Software Dependencies and Development Tools,attack-pattern,T1474.001,mobile,Android | iOS,mobile-attack,initial-access,2,1,3,0.0103448275862068,0.0068965517241379,0.0034482758620689,3.47213936284453e-05,0.0068965517241379,3,2,1,1,54,0,0
attack-pattern--789ef15a-34d9-4b32-a779-8cbbc9eb32f5,URI Hijacking,attack-pattern,T1635.001,mobile,Android | iOS,mobile-attack,credential-access,3,1,4,0.0137931034482758,0.0103448275862068,0.0034482758620689,0.0,0.0103448275862068,1,2,1,1,13,0,0
attack-pattern--79cb02f4-ac4e-4335-8b51-425c9573cce1,Subvert Trust Controls,attack-pattern,T1632,mobile,Android | iOS,mobile-attack,defense-evasion,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0270344827586206,1,2,1,1,22,0,0
attack-pattern--8605a0ec-b44a-4e98-a7fc-87d4bd3acb66,Keychain,attack-pattern,T1634.001,mobile,iOS,mobile-attack,credential-access,7,1,8,0.0275862068965517,0.0241379310344827,0.0034482758620689,0.0,0.0245210727969348,2,1,1,1,8,0,0
attack-pattern--8e097ec5-1755-41d6-807c-3882442b818a,Virtualization Solution,attack-pattern,T1670,mobile,Android,mobile-attack,defense-evasion,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0103448275862068,1,1,1,1,23,0,0
attack-pattern--939808a7-121d-467a-b028-4441ee8b7cee,Bidirectional Communication,attack-pattern,T1481.002,mobile,Android | iOS,mobile-attack,command-and-control,3,1,4,0.0137931034482758,0.0103448275862068,0.0034482758620689,3.47213936284453e-05,0.0103448275862068,0,2,1,1,27,0,0
attack-pattern--948a447c-d783-4ba0-8516-a64140fcacd5,Non-Standard Port,attack-pattern,T1509,mobile,Android | iOS,mobile-attack,command-and-control,8,0,8,0.0275862068965517,0.0275862068965517,0.0,0.0,0.0279310344827586,1,2,1,1,17,0,0
attack-pattern--9558a84e-2d5e-4872-918e-d847494a8ffc,Compromise Software Supply Chain,attack-pattern,T1474.003,mobile,Android | iOS,mobile-attack,initial-access,7,1,8,0.0275862068965517,0.0241379310344827,0.0034482758620689,6.94427872568906e-05,0.0245210727969348,2,2,1,1,32,0,0
attack-pattern--986f80f7-ff0e-4f48-87bd-0394814bbce5,Dead Drop Resolver,attack-pattern,T1481.001,mobile,Android | iOS,mobile-attack,command-and-control,5,1,6,0.0206896551724137,0.0172413793103448,0.0034482758620689,6.94427872568906e-05,0.0172413793103448,0,2,1,1,18,0,0
attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,Location Tracking,attack-pattern,T1430,mobile,Android | iOS,mobile-attack,collection | discovery,64,0,64,0.2206896551724138,0.2206896551724138,0.0,0.0,0.2247947454844006,0,2,1,2,17,0,0
attack-pattern--9c049d7b-c92a-4733-9381-27e2bd2ccadc,Device Administrator Permissions,attack-pattern,T1626.001,mobile,Android,mobile-attack,privilege-escalation,10,1,11,0.0379310344827586,0.0344827586206896,0.0034482758620689,6.94427872568906e-05,0.0347701149425287,1,1,1,1,32,0,0
attack-pattern--9ef05e3d-52db-4c12-be4f-519214bbe91f,Remote Device Management Services,attack-pattern,T1430.001,mobile,Android | iOS,mobile-attack,collection | discovery,2,1,3,0.0103448275862068,0.0068965517241379,0.0034482758620689,0.0,0.0068965517241379,1,2,1,2,33,0,0
attack-pattern--9ef14445-6f35-4ed0-a042-5024f13a9242,Data Destruction,attack-pattern,T1662,mobile,Android,mobile-attack,impact,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.014367816091954,0,1,1,1,16,0,0
attack-pattern--a126c117-54e4-4b93-9e4f-72cc964e6760,Linked Devices,attack-pattern,T1676,mobile,Android | iOS,mobile-attack,collection | persistence,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0103448275862068,3,2,1,2,14,0,0
attack-pattern--a64a820a-cb21-471f-920c-506a2ff04fa5,SIM Card Swap,attack-pattern,T1451,mobile,Android | iOS,mobile-attack,initial-access,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0137931034482758,1,2,1,1,13,0,0
attack-pattern--a8c31121-852b-46bd-9ba4-674ae5afe7ad,Input Capture,attack-pattern,T1417,mobile,Android | iOS,mobile-attack,collection | credential-access,8,0,8,0.0275862068965517,0.0275862068965517,0.0,0.0,0.0807071147970318,1,2,1,2,13,0,0
attack-pattern--a8e971b8-8dc7-4514-8249-ae95427ec467,Generate Traffic from Victim,attack-pattern,T1643,mobile,Android | iOS,mobile-attack,impact,17,0,17,0.0586206896551724,0.0586206896551724,0.0,0.0,0.0586206896551724,2,2,1,1,28,0,0
attack-pattern--a91262d5-b9ff-463f-b8d2-12e4ea1eb3c9,Disguise Root/Jailbreak Indicators,attack-pattern,T1630.003,mobile,Android | iOS,mobile-attack,defense-evasion,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,1,2,1,1,34,0,0
attack-pattern--a9fa0d30-a8ff-45bf-922e-7720da0b7922,Calendar Entries,attack-pattern,T1636.001,mobile,Android | iOS,mobile-attack,collection,7,1,8,0.0275862068965517,0.0241379310344827,0.0034482758620689,3.1827944159408186e-05,0.0245210727969348,0,2,1,1,16,0,0
attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,File Deletion,attack-pattern,T1630.002,mobile,Android,mobile-attack,defense-evasion,20,1,21,0.0724137931034482,0.0689655172413793,0.0034482758620689,0.0002777711490275,0.070935960591133,0,1,1,1,13,0,0
attack-pattern--acf8fd2a-dc98-43b4-8d37-64e10728e591,Device Lockout,attack-pattern,T1629.002,mobile,Android,mobile-attack,defense-evasion,4,1,5,0.0172413793103448,0.0137931034482758,0.0034482758620689,1.736069681422265e-05,0.0137931034482758,7,1,1,1,14,0,0
attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,Keylogging,attack-pattern,T1417.001,mobile,Android | iOS,mobile-attack,collection | credential-access,19,1,20,0.0689655172413793,0.0655172413793103,0.0034482758620689,0.000156246271328,0.0655172413793103,1,2,1,2,10,0,0
attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,SMS Control,attack-pattern,T1582,mobile,Android,mobile-attack,impact,33,0,33,0.1137931034482758,0.1137931034482758,0.0,0.0,0.114165890027959,1,1,1,1,11,0,0
