id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id,platform_count,domain_count,tactic_count,name_length,description_length,type_code,cluster_id,anomaly_score,is_anomaly,pca_x,pca_y
attack-pattern--a126c117-54e4-4b93-9e4f-72cc964e6760,Linked Devices,attack-pattern,T1676,mobile,Android | iOS,mobile-attack,collection | persistence,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0103448275862068,3,2,1,2,14,0,0,3,1,0,0.8118885811063259,-2.2768496424084295
attack-pattern--a64a820a-cb21-471f-920c-506a2ff04fa5,SIM Card Swap,attack-pattern,T1451,mobile,Android | iOS,mobile-attack,initial-access,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0137931034482758,1,2,1,1,13,0,0,3,1,0,0.5344312335987319,-1.6407301782046049
attack-pattern--a8c31121-852b-46bd-9ba4-674ae5afe7ad,Input Capture,attack-pattern,T1417,mobile,Android | iOS,mobile-attack,collection | credential-access,8,0,8,0.0275862068965517,0.0275862068965517,0.0,0.0,0.0807071147970318,1,2,1,2,13,0,0,3,1,0,2.0420342068695363,-1.6495698248457893
attack-pattern--a8e971b8-8dc7-4514-8249-ae95427ec467,Generate Traffic from Victim,attack-pattern,T1643,mobile,Android | iOS,mobile-attack,impact,17,0,17,0.0586206896551724,0.0586206896551724,0.0,0.0,0.0586206896551724,2,2,1,1,28,0,0,3,1,0,2.6618604741985976,-1.0352419244696425
attack-pattern--a91262d5-b9ff-463f-b8d2-12e4ea1eb3c9,Disguise Root/Jailbreak Indicators,attack-pattern,T1630.003,mobile,Android | iOS,mobile-attack,defense-evasion,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,1,2,1,1,34,0,0,3,1,0,0.3858176401288865,-2.4330769630804103
attack-pattern--a9fa0d30-a8ff-45bf-922e-7720da0b7922,Calendar Entries,attack-pattern,T1636.001,mobile,Android | iOS,mobile-attack,collection,7,1,8,0.0275862068965517,0.0241379310344827,0.0034482758620689,3.1827944159408186e-05,0.0245210727969348,0,2,1,1,16,0,0,3,1,0,1.1321860521012468,-1.2032562540224225
attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,File Deletion,attack-pattern,T1630.002,mobile,Android,mobile-attack,defense-evasion,20,1,21,0.0724137931034482,0.0689655172413793,0.0034482758620689,0.0002777711490275,0.070935960591133,0,1,1,1,13,0,0,3,1,0,3.1177893028901225,0.42105968434601937
attack-pattern--acf8fd2a-dc98-43b4-8d37-64e10728e591,Device Lockout,attack-pattern,T1629.002,mobile,Android,mobile-attack,defense-evasion,4,1,5,0.0172413793103448,0.0137931034482758,0.0034482758620689,1.736069681422265e-05,0.0137931034482758,7,1,1,1,14,0,0,3,1,0,0.06614137255636687,-1.6555233016147832
attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,Keylogging,attack-pattern,T1417.001,mobile,Android | iOS,mobile-attack,collection | credential-access,19,1,20,0.0689655172413793,0.0655172413793103,0.0034482758620689,0.000156246271328,0.0655172413793103,1,2,1,2,10,0,0,3,1,0,3.421667083177244,-0.3039584495298104
attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,SMS Control,attack-pattern,T1582,mobile,Android,mobile-attack,impact,33,0,33,0.1137931034482758,0.1137931034482758,0.0,0.0,0.114165890027959,1,1,1,1,11,0,0,1,1,0,4.299151573440944,0.9670814355318808
attack-pattern--b7c0e45f-0206-4f75-96e7-fe7edad3aaff,Process Injection,attack-pattern,T1631,mobile,Android | iOS,mobile-attack,defense-evasion | privilege-escalation,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0153605015673981,2,2,1,2,17,0,0,3,1,0,0.9465146530645839,-2.3142787820776296
attack-pattern--bb4387ab-7a51-468b-bf5f-a9a8612f0303,Symmetric Cryptography,attack-pattern,T1521.001,mobile,Android | iOS,mobile-attack,command-and-control,7,1,8,0.0275862068965517,0.0241379310344827,0.0034482758620689,3.47213936284453e-05,0.0241379310344827,4,2,1,1,22,0,0,3,1,0,1.1318666388704028,-1.56377849649961
attack-pattern--be63612f-a48f-44f2-a7a6-1763509fcf80,Wi-Fi Discovery,attack-pattern,T1422.002,mobile,Android | iOS,mobile-attack,discovery,11,1,12,0.0413793103448275,0.0379310344827586,0.0034482758620689,0.0,0.0388505747126436,0,2,1,1,15,0,0,3,1,0,1.6223757729751065,-0.8768236795149964
attack-pattern--c08366bb-8d11-4921-853f-f0a3b6a2a1da,Compromise Hardware Supply Chain,attack-pattern,T1474.002,mobile,Android | iOS,mobile-attack,initial-access,1,1,2,0.0068965517241379,0.0034482758620689,0.0034482758620689,0.0,0.0034482758620689,2,2,1,1,32,0,0,3,1,0,0.458830857518343,-2.333272000066331
attack-pattern--c4b96c0b-cb58-497a-a1c2-bb447d79d692,Clipboard Data,attack-pattern,T1414,mobile,Android | iOS,mobile-attack,collection | credential-access,6,0,6,0.0206896551724137,0.0206896551724137,0.0,0.0,0.0211206896551724,3,2,1,2,14,0,0,3,1,0,1.2451121208666103,-2.0212687408999583
attack-pattern--c548d8c4-a0a3-4a24-bb79-2a84abbc7b36,Data Manipulation,attack-pattern,T1641,mobile,Android,mobile-attack,impact,2,0,2,0.0068965517241379,0.0068965517241379,0.0,0.0,0.0091954022988505,1,1,1,1,17,0,0,3,1,0,-0.0017374954539593932,-1.8456236178171208
attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,SMS Messages,attack-pattern,T1636.004,mobile,Android | iOS,mobile-attack,collection,73,1,74,0.2551724137931034,0.2517241379310345,0.0034482758620689,0.0004629519150459,0.253184584178499,0,2,1,1,12,0,0,1,-1,1,11.420319937806415,5.130710628535083
attack-pattern--c6a146ae-9c63-4606-97ff-e261e76e8380,Web Service,attack-pattern,T1481,mobile,Android | iOS,mobile-attack,command-and-control,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0248275862068965,0,2,1,1,11,0,0,3,1,0,0.6236072091727911,-1.5178138520905902
attack-pattern--c6e17ca2-08b5-4379-9786-89bd05241831,System Runtime API Hijacking,attack-pattern,T1625.001,mobile,Android,mobile-attack,persistence,5,1,6,0.0206896551724137,0.0172413793103448,0.0034482758620689,6.94427872568906e-05,0.0172413793103448,2,1,1,1,28,0,0,3,1,0,0.7492078247233281,-1.6927930812526293
attack-pattern--cc6e0637-76d2-4af3-a604-9d8d3ff8a6b3,Credentials from Password Store,attack-pattern,T1634,mobile,iOS,mobile-attack,credential-access,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.0186206896551724,2,1,1,1,31,0,0,3,1,0,0.5540058989246377,-2.1407722700471314
attack-pattern--ccde43e4-78f9-4f32-b401-c081e7db71ea,Hooking,attack-pattern,T1617,mobile,Android,mobile-attack,defense-evasion,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0172413793103448,2,1,1,1,7,0,0,3,1,0,0.17851110405316933,-1.3374798536138965
attack-pattern--cf28ca46-1fd3-46b4-b1f6-ec0b72361848,File and Directory Discovery,attack-pattern,T1420,mobile,Android | iOS,mobile-attack,discovery,19,0,19,0.0655172413793103,0.0655172413793103,0.0,0.0,0.0661169415292353,0,2,1,1,28,0,0,3,1,0,3.014420854171269,-0.7730945506093949
attack-pattern--d13fa042-8f26-44e1-a2a8-af0bf8e2ac9a,Obfuscated Files or Information,attack-pattern,T1406,mobile,Android | iOS,mobile-attack,defense-evasion,48,0,48,0.1655172413793103,0.1655172413793103,0.0,0.0,0.1689655172413793,2,2,1,1,31,0,0,1,-1,1,7.188991875704077,1.5135207806638253
attack-pattern--d1f1337e-aea7-454c-86bd-482a98ffaf62,Input Injection,attack-pattern,T1516,mobile,Android,mobile-attack,defense-evasion | impact,15,0,15,0.0517241379310344,0.0517241379310344,0.0,0.0,0.0517241379310344,1,1,1,2,15,0,0,3,1,0,2.2605309203716812,-1.1136023242380564
attack-pattern--d2e112dc-f6d4-488d-b8df-ecbfb57a0a2d,Network Denial of Service,attack-pattern,T1464,mobile,Android | iOS,mobile-attack,impact,1,0,1,0.0034482758620689,0.0034482758620689,0.0,0.0,0.0034482758620689,1,2,1,1,25,0,0,3,1,0,0.34285037686429715,-2.2584889144789417
attack-pattern--d3bc5020-f6a2-41c0-8ccb-5e563101b60c,Compromise Application Executable,attack-pattern,T1577,mobile,Android,mobile-attack,persistence,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0172413793103448,2,1,1,1,33,0,0,3,1,0,0.6937481425622368,-2.1236205153644825
attack-pattern--d446b9f0-06a9-4a8d-97ee-298cfee84f14,Event Triggered Execution,attack-pattern,T1624,mobile,Android,mobile-attack,persistence,4,0,4,0.0137931034482758,0.0137931034482758,0.0,0.0,0.048342175066313,1,1,1,1,25,0,0,3,1,0,0.7304355879323849,-1.8684573686742474
attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,System Network Configuration Discovery,attack-pattern,T1422,mobile,Android | iOS,mobile-attack,discovery,50,0,50,0.1724137931034483,0.1724137931034483,0.0,0.0,0.1729679802955665,0,2,1,1,38,0,0,1,-1,1,7.649136567760998,1.5586950644138857
attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,Video Capture,attack-pattern,T1512,mobile,Android | iOS,mobile-attack,collection,40,0,40,0.1379310344827586,0.1379310344827586,0.0,0.0,0.1410600255427841,0,2,1,1,13,0,0,1,1,0,5.745385340334459,1.4687714691985851
attack-pattern--d916f176-a1ca-4a78-9fdd-4058bc28162e,One-Way Communication,attack-pattern,T1481.003,mobile,Android | iOS,mobile-attack,command-and-control,1,1,2,0.0068965517241379,0.0034482758620689,0.0034482758620689,0.0,0.0034482758620689,0,2,1,1,21,0,0,3,1,0,0.3018073296817375,-1.9093895134915688
attack-pattern--d9e88203-2b5d-405f-a406-2933b1e3d7e4,Data Encrypted for Impact,attack-pattern,T1471,mobile,Android,mobile-attack,impact,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0103448275862068,1,1,1,1,25,0,0,3,1,0,0.2794393111666729,-2.0060385469632824
attack-pattern--dc01774a-d1c1-45fb-b506-0a5d1d6593d9,Prevent Application Removal,attack-pattern,T1629.001,mobile,Android,mobile-attack,defense-evasion,11,1,12,0.0413793103448275,0.0379310344827586,0.0034482758620689,6.94427872568906e-05,0.0379310344827586,1,1,1,1,27,0,0,3,1,0,1.6186368357165264,-1.1070654754124087
attack-pattern--dd818ea5-adf5-41c7-93b5-f3b839a219fb,System Network Connections Discovery,attack-pattern,T1421,mobile,Android,mobile-attack,discovery,9,0,9,0.0310344827586206,0.0310344827586206,0.0,0.0,0.0320954907161803,0,1,1,1,36,0,0,3,1,0,1.3961247348741883,-1.7815295436262188
attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,Phishing,attack-pattern,T1660,mobile,Android | iOS,mobile-attack,initial-access,16,0,16,0.0551724137931034,0.0551724137931034,0.0,0.0,0.0553639846743295,1,2,1,1,8,0,0,3,1,0,2.1545845540803263,-0.469559246564944
attack-pattern--dfafc230-5465-4993-8dc5-f51fa9fec002,SSL Pinning,attack-pattern,T1521.003,mobile,Android | iOS,mobile-attack,command-and-control,3,1,4,0.0137931034482758,0.0103448275862068,0.0034482758620689,3.47213936284453e-05,0.0103448275862068,4,2,1,1,11,0,0,3,1,0,0.3413716488753294,-1.5710799704833744
attack-pattern--dfe29258-ce59-421c-9dee-e85cb9fa90cd,Lockscreen Bypass,attack-pattern,T1461,mobile,Android | iOS,mobile-attack,initial-access,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0172413793103448,1,2,1,1,17,0,0,3,1,0,0.7568259925642831,-1.6767000338312879
attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,Contact List,attack-pattern,T1636.003,mobile,Android | iOS,mobile-attack,collection,56,1,57,0.196551724137931,0.193103448275862,0.0034482758620689,0.0002965785705763,0.1955172413793103,0,2,1,1,12,0,0,1,-1,1,8.643938515058613,3.45487245940143
attack-pattern--e1c912a9-e305-434b-9172-8a6ce3ec9c4a,Data from Local System,attack-pattern,T1533,mobile,Android | iOS,mobile-attack,collection,53,0,53,0.1827586206896551,0.1827586206896551,0.0,0.0,0.1846684350132625,0,2,1,1,22,0,0,1,1,0,7.773530258755407,2.299462670313607
attack-pattern--e2c2249a-eb82-4614-8dd4-9c514dde65e2,Account Access Removal,attack-pattern,T1640,mobile,Android,mobile-attack,impact,2,0,2,0.0068965517241379,0.0068965517241379,0.0,0.0,0.0068965517241379,0,1,1,1,22,0,0,3,1,0,0.10734204791008858,-1.9546626134868634
attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,System Information Discovery,attack-pattern,T1426,mobile,Android | iOS,mobile-attack,discovery,56,0,56,0.193103448275862,0.193103448275862,0.0,0.0,0.1949290060851927,0,2,1,1,28,0,0,1,-1,1,8.321062865990633,2.372841885619216
attack-pattern--e3b936a4-6321-4172-9114-038a866362ec,Archive Collected Data,attack-pattern,T1532,mobile,Android | iOS,mobile-attack,collection,14,0,14,0.0482758620689655,0.0482758620689655,0.0,0.0,0.051867816091954,0,2,1,1,22,0,0,3,1,0,2.2065465332864203,-1.011995612321459
attack-pattern--e422b6fa-4739-46b9-992e-82f1b350c780,Geofencing,attack-pattern,T1627.001,mobile,Android | iOS,mobile-attack,defense-evasion,5,1,6,0.0206896551724137,0.0172413793103448,0.0034482758620689,0.0,0.0172413793103448,1,2,1,1,10,0,0,3,1,0,0.6258518313259073,-1.2825343520974515
attack-pattern--ea132c68-b518-4478-ae8d-1763cda26ee3,Conceal Multimedia Files,attack-pattern,T1628.003,mobile,Android,mobile-attack,defense-evasion,2,1,3,0.0103448275862068,0.0068965517241379,0.0034482758620689,0.0,0.0068965517241379,4,1,1,1,24,0,0,3,1,0,0.03279642309039012,-2.015191574027259
attack-pattern--eb6cf439-1bcb-4d10-bc68-1eed844ed7b3,Endpoint Denial of Service,attack-pattern,T1642,mobile,Android | iOS,mobile-attack,impact,7,0,7,0.0241379310344827,0.0241379310344827,0.0,0.0,0.0245210727969348,1,2,1,1,26,0,0,3,1,0,1.2248465178419112,-1.7782925316615745
attack-pattern--ec4c4baa-026f-43e8-8f56-58c36f3162dd,Out of Band Data,attack-pattern,T1644,mobile,Android | iOS,mobile-attack,command-and-control,19,0,19,0.0655172413793103,0.0655172413793103,0.0,0.0,0.0661169415292353,3,2,1,1,16,0,0,3,1,0,2.685177084483546,-0.5471871704757036
attack-pattern--ed2c05a1-4f81-4d97-9e1b-aff01c34ae84,Encrypted Channel,attack-pattern,T1521,mobile,Android | iOS,mobile-attack,command-and-control,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0383141762452107,4,2,1,1,17,0,0,3,1,0,0.8531648324783433,-1.7815402056098946
attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,Suppress Application Icon,attack-pattern,T1628.001,mobile,Android,mobile-attack,defense-evasion,23,1,24,0.0827586206896551,0.0793103448275862,0.0034482758620689,0.0004224436224794,0.0794482758620689,1,1,1,1,25,0,0,1,1,0,4.043997073324921,0.46708030747089413
attack-pattern--f856eaab-e84a-4265-a8a2-7bf37e5dc2fc,Masquerading,attack-pattern,T1655,mobile,Android | iOS,mobile-attack,defense-evasion,5,0,5,0.0172413793103448,0.0172413793103448,0.0,0.0,0.0939735739606832,1,2,1,1,12,0,0,3,1,0,1.3415069247478866,-1.4086824773205615
attack-pattern--fa801609-ca8e-415e-815e-65f3826ff4df,Steganography,attack-pattern,T1406.001,mobile,Android,mobile-attack,defense-evasion,1,1,2,0.0068965517241379,0.0034482758620689,0.0034482758620689,3.47213936284453e-05,0.0034482758620689,2,1,1,1,13,0,0,3,1,0,-0.1939545144917553,-1.6277168935311026
attack-pattern--fc53309d-ebd5-4573-9242-57024ebdad4f,Hide Artifacts,attack-pattern,T1628,mobile,Android,mobile-attack,defense-evasion,3,0,3,0.0103448275862068,0.0103448275862068,0.0,0.0,0.0594956253216675,4,1,1,1,14,0,0,3,1,0,0.4079979222616586,-1.735527638089759
attack-pattern--fcb11f06-ce0e-490b-bcc1-04a1623579f0,Code Signing Policy Modification,attack-pattern,T1632.001,mobile,Android | iOS,mobile-attack,defense-evasion,12,1,13,0.0448275862068965,0.0413793103448275,0.0034482758620689,0.0001388855745137,0.0416256157635468,1,2,1,1,32,0,0,3,1,0,2.3595095808319746,-1.1582630055694185
attack-pattern--fd211238-f767-4599-8c0d-9dca36624626,Domain Generation Algorithms,attack-pattern,T1637.001,mobile,Android | iOS,mobile-attack,command-and-control,4,1,5,0.0172413793103448,0.0137931034482758,0.0034482758620689,0.0,0.0137931034482758,1,2,1,1,28,0,0,3,1,0,0.8394268741757216,-1.9117604410289561
attack-pattern--fd339382-bfec-4bf0-8d47-1caedc9e7e57,Drive-By Compromise,attack-pattern,T1456,mobile,Android | iOS,mobile-attack,initial-access,7,0,7,0.0241379310344827,0.0241379310344827,0.0,0.0,0.0245210727969348,2,2,1,1,19,0,0,3,1,0,1.0556481670923932,-1.6122815337227123
campaign--d0695b5f-b761-49e0-b3e3-2e5307f8def3,Operation Triangulation,campaign,C0054,mobile,,mobile-attack,,0,22,22,0.0758620689655172,0.0,0.0758620689655172,0.0,0.0,2,0,1,0,23,0,1,2,1,0,-1.0101081667970169,2.4021803080815616
campaign--a82bc5ad-5f95-4c6a-9f25-aaf6f476a3c4,C0033,campaign,C0033,mobile,,mobile-attack | enterprise-attack,,0,20,20,0.0689655172413793,0.0,0.0689655172413793,0.0,0.0,0,0,2,0,5,0,1,4,1,0,-1.635278568892318,2.674605928636
intrusion-set--049cef3b-22d5-4be6-b50c-9839c7a34fdd,Bouncing Golf,intrusion-set,G0097,mobile,,mobile-attack,,0,2,2,0.0068965517241379,0.0,0.0068965517241379,0.0,0.0,0,0,1,0,13,0,3,0,1,0,-1.6002092005935464,-0.6125911203287463
intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,Windshift,intrusion-set,G0112,mobile,,enterprise-attack | mobile-attack,,0,16,16,0.0551724137931034,0.0,0.0551724137931034,0.0,0.0,4,0,2,0,9,0,3,4,1,0,-2.006932345864455,1.8828732735195612
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,Scattered Spider,intrusion-set,G1015,mobile,,enterprise-attack | mobile-attack,,0,2,2,0.0068965517241379,0.0,0.0068965517241379,0.0,0.0,1,0,2,0,16,0,3,4,1,0,-1.8851816637023155,-0.7470271831836158
intrusion-set--8332952e-b86b-486b-acc3-1c2a85d39394,APT-C-23,intrusion-set,G1028,mobile,,mobile-attack | enterprise-attack,,0,7,7,0.0241379310344827,0.0,0.0241379310344827,0.0,0.0,0,0,2,0,8,0,3,4,1,0,-1.9745179356761628,0.45306664158472176
intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12,Dark Caracal,intrusion-set,G0070,mobile,,enterprise-attack | mobile-attack,,0,3,3,0.0103448275862068,0.0,0.0103448275862068,0.0,0.0,0,0,2,0,12,0,3,4,1,0,-1.9262247108848762,-0.3979277821962438
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,Sandworm Team,intrusion-set,G0034,mobile,,enterprise-attack | ics-attack | mobile-attack,,0,4,4,0.0137931034482758,0.0,0.0137931034482758,0.0,0.0,3,0,3,0,13,0,3,4,1,0,-2.304048662435969,-0.38066357410343993
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,APT28,intrusion-set,G0007,mobile,,enterprise-attack | mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,0,0,2,0,5,0,3,4,1,0,-2.080429381050063,-0.5512993804038301
intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9,BITTER,intrusion-set,G1002,mobile,,enterprise-attack | mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,1,0,2,0,6,0,3,4,1,0,-2.091093258412176,-0.6271778168497636
campaign--4603cf2f-06d0-4970-9c5d-5071b08c817f,Operation Dust Storm,campaign,C0016,mobile,,enterprise-attack | mobile-attack,,0,4,4,0.0137931034482758,0.0,0.0137931034482758,0.0,0.0,0,0,2,0,20,0,1,4,1,0,-1.4619224789005965,-0.6991355871897603
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,Earth Lusca,intrusion-set,G1006,mobile,,enterprise-attack | mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,20,0,2,0,11,0,3,4,-1,1,-2.578885759695882,-1.828074025796248
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,APT41,intrusion-set,G0096,mobile,,enterprise-attack | mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,2,0,2,0,5,0,3,4,1,0,-2.14139075412114,-0.6425838946994982
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,Star Blizzard,intrusion-set,G1033,mobile,,enterprise-attack | mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,3,0,2,0,13,0,3,4,1,0,-2.0133369672692734,-0.930115586232128
intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f,Confucius,intrusion-set,G0142,mobile,,enterprise-attack | mobile-attack,,0,2,2,0.0068965517241379,0.0,0.0068965517241379,0.0,0.0,0,0,2,0,9,0,3,4,1,0,-1.993418641380757,-0.48973167094908526
intrusion-set--1f322d74-4822-4d60-8f64-414eea8a9258,UNC788,intrusion-set,G1029,mobile,,mobile-attack,,0,2,2,0.0068965517241379,0.0,0.0068965517241379,0.0,0.0,3,0,1,0,6,0,3,0,1,0,-1.8303689244141415,-0.5378646366855524
intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28,MoustachedBouncer,intrusion-set,G1019,mobile,,enterprise-attack | mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,0,0,2,0,17,0,3,4,1,0,-1.8426276709689555,-0.9141335319810238
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,MuddyWater,intrusion-set,G0069,mobile,,enterprise-attack | mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,0,0,2,0,10,0,3,4,1,0,-1.9813453351829353,-0.7024802768943275
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,LAPSUS$,intrusion-set,G1004,mobile,,enterprise-attack | mobile-attack,,0,1,1,0.0034482758620689,0.0,0.0034482758620689,0.0,0.0,1,0,2,0,7,0,3,4,1,0,-2.0712764492387503,-0.657413996147863
intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c,PROMETHIUM,intrusion-set,G0056,mobile,,mobile-attack,,0,0,0,0.0,0.0,0.0,0.0,0.0,21,0,1,0,10,0,3,0,1,0,-2.315241051311338,-1.8453948358332455
